symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GLD,2013-04-09 00:00:00+00:00,153.34,153.85,152.28,152.32,7040496,153.34,153.85,152.28,152.32,7040496,0.0,1.0
GLD,2013-04-10 00:00:00+00:00,150.75,152.71,150.5799,152.67,18507099,150.75,152.71,150.5799,152.67,18507099,0.0,1.0
GLD,2013-04-11 00:00:00+00:00,151.05,151.71,150.629,150.76,8051017,151.05,151.71,150.629,150.76,8051017,0.0,1.0
GLD,2013-04-12 00:00:00+00:00,143.95,148.8499,143.426,148.65,55576295,143.95,148.8499,143.426,148.65,55576295,0.0,1.0
GLD,2013-04-15 00:00:00+00:00,131.31,136.75,130.51,136.0,93698108,131.31,136.75,130.51,136.0,93698108,0.0,1.0
GLD,2013-04-16 00:00:00+00:00,132.8,135.11,131.76,134.9,45601125,132.8,135.11,131.76,134.9,45601125,0.0,1.0
GLD,2013-04-17 00:00:00+00:00,132.87,134.95,132.32,133.81,25427448,132.87,134.95,132.32,133.81,25427448,0.0,1.0
GLD,2013-04-18 00:00:00+00:00,134.3,135.31,133.62,134.12,20039575,134.3,135.31,133.62,134.12,20039575,0.0,1.0
GLD,2013-04-19 00:00:00+00:00,135.47,136.02,134.6,136.0,15658545,135.47,136.02,134.6,136.0,15658545,0.0,1.0
GLD,2013-04-22 00:00:00+00:00,137.9,138.269,137.22,138.15,16566375,137.9,138.269,137.22,138.15,16566375,0.0,1.0
GLD,2013-04-23 00:00:00+00:00,136.88,137.24,135.85,137.22,14644382,136.88,137.24,135.85,137.22,14644382,0.0,1.0
GLD,2013-04-24 00:00:00+00:00,138.3699,138.55,137.45,138.09,10368547,138.3699,138.55,137.45,138.09,10368547,0.0,1.0
GLD,2013-04-25 00:00:00+00:00,141.63,142.08,139.785,140.0,18884714,141.63,142.08,139.785,140.0,18884714,0.0,1.0
GLD,2013-04-26 00:00:00+00:00,140.91,143.43,140.04,142.3,19305648,140.91,143.43,140.04,142.3,19305648,0.0,1.0
GLD,2013-04-29 00:00:00+00:00,142.3,142.66,141.485,142.1353,10842990,142.3,142.66,141.485,142.1353,10842990,0.0,1.0
GLD,2013-04-30 00:00:00+00:00,142.77,142.83,141.55,142.27,11282967,142.77,142.83,141.55,142.27,11282967,0.0,1.0
GLD,2013-05-01 00:00:00+00:00,141.11,141.55,139.3001,140.59,13910899,141.11,141.55,139.3001,140.59,13910899,0.0,1.0
GLD,2013-05-02 00:00:00+00:00,141.92,142.47,141.642,142.0,11497145,141.92,142.47,141.642,142.0,11497145,0.0,1.0
GLD,2013-05-03 00:00:00+00:00,142.09,142.71,141.4,141.7,11666035,142.09,142.71,141.4,141.7,11666035,0.0,1.0
GLD,2013-05-06 00:00:00+00:00,142.15,142.465,141.63,142.33,7730280,142.15,142.465,141.63,142.33,7730280,0.0,1.0
GLD,2013-05-07 00:00:00+00:00,140.38,140.64,139.37,140.38,13627227,140.38,140.64,139.37,140.38,13627227,0.0,1.0
GLD,2013-05-08 00:00:00+00:00,142.46,142.81,141.49,141.78,11159753,142.46,142.81,141.49,141.78,11159753,0.0,1.0
GLD,2013-05-09 00:00:00+00:00,140.81,142.36,140.51,141.33,8260014,140.81,142.36,140.51,141.33,8260014,0.0,1.0
GLD,2013-05-10 00:00:00+00:00,139.6,139.75,137.26,138.22,14650497,139.6,139.75,137.26,138.22,14650497,0.0,1.0
GLD,2013-05-13 00:00:00+00:00,138.43,138.966,138.16,138.46,6713440,138.43,138.966,138.16,138.46,6713440,0.0,1.0
GLD,2013-05-14 00:00:00+00:00,137.81,139.16,137.64,137.95,9894419,137.81,139.16,137.64,137.95,9894419,0.0,1.0
GLD,2013-05-15 00:00:00+00:00,134.63,136.98,134.23,136.59,19060179,134.63,136.98,134.23,136.59,19060179,0.0,1.0
GLD,2013-05-16 00:00:00+00:00,134.09,134.48,133.0,133.18,12757368,134.09,134.48,133.0,133.18,12757368,0.0,1.0
GLD,2013-05-17 00:00:00+00:00,131.07,133.48,131.02,133.17,20273243,131.07,133.48,131.02,133.17,20273243,0.0,1.0
GLD,2013-05-20 00:00:00+00:00,135.12,135.32,130.85,130.88,21569512,135.12,135.32,130.85,130.88,21569512,0.0,1.0
GLD,2013-05-21 00:00:00+00:00,132.88,133.65,131.452,132.17,14528073,132.88,133.65,131.452,132.17,14528073,0.0,1.0
GLD,2013-05-22 00:00:00+00:00,131.94,136.77,130.95,134.18,25972965,131.94,136.77,130.95,134.18,25972965,0.0,1.0
GLD,2013-05-23 00:00:00+00:00,134.61,134.84,133.12,134.51,10267440,134.61,134.84,133.12,134.51,10267440,0.0,1.0
GLD,2013-05-24 00:00:00+00:00,133.76,134.51,133.64,134.11,5522584,133.76,134.51,133.64,134.11,5522584,0.0,1.0
GLD,2013-05-28 00:00:00+00:00,133.49,135.57,132.8,133.68,12465978,133.49,135.57,132.8,133.68,12465978,0.0,1.0
GLD,2013-05-29 00:00:00+00:00,134.83,134.91,133.64,134.09,8761924,134.83,134.91,133.64,134.09,8761924,0.0,1.0
GLD,2013-05-30 00:00:00+00:00,136.7,137.11,136.26,136.67,8611541,136.7,137.11,136.26,136.67,8611541,0.0,1.0
GLD,2013-05-31 00:00:00+00:00,133.92,136.05,133.89,135.71,9756046,133.92,136.05,133.89,135.71,9756046,0.0,1.0
GLD,2013-06-03 00:00:00+00:00,136.51,136.98,134.43,134.77,9172892,136.51,136.98,134.43,134.77,9172892,0.0,1.0
GLD,2013-06-04 00:00:00+00:00,135.23,135.4399,134.27,135.21,5504866,135.23,135.4399,134.27,135.21,5504866,0.0,1.0
GLD,2013-06-05 00:00:00+00:00,135.52,136.37,135.01,135.47,7441332,135.52,136.37,135.01,135.47,7441332,0.0,1.0
GLD,2013-06-06 00:00:00+00:00,136.53,137.62,134.98,135.39,9846611,136.53,137.62,134.98,135.39,9846611,0.0,1.0
GLD,2013-06-07 00:00:00+00:00,133.28,134.62,133.18,134.11,11051912,133.28,134.62,133.18,134.11,11051912,0.0,1.0
GLD,2013-06-10 00:00:00+00:00,133.94,134.28,132.99,133.3,6141516,133.94,134.28,132.99,133.3,6141516,0.0,1.0
GLD,2013-06-11 00:00:00+00:00,133.25,133.51,132.245,132.31,7196053,133.25,133.51,132.245,132.31,7196053,0.0,1.0
GLD,2013-06-12 00:00:00+00:00,134.25,134.83,132.83,132.95,6549995,134.25,134.83,132.83,132.95,6549995,0.0,1.0
GLD,2013-06-13 00:00:00+00:00,133.74,134.2,132.82,133.31,7161733,133.74,134.2,132.82,133.31,7161733,0.0,1.0
GLD,2013-06-14 00:00:00+00:00,134.43,134.6,133.88,134.0,4278655,134.43,134.6,133.88,134.0,4278655,0.0,1.0
GLD,2013-06-17 00:00:00+00:00,133.77,134.0599,133.5201,133.89,4072212,133.77,134.0599,133.5201,133.89,4072212,0.0,1.0
GLD,2013-06-18 00:00:00+00:00,132.13,132.9601,131.5303,132.72,7378510,132.13,132.9601,131.5303,132.72,7378510,0.0,1.0
GLD,2013-06-19 00:00:00+00:00,130.59,133.15,130.38,132.58,12965590,130.59,133.15,130.38,132.58,12965590,0.0,1.0
GLD,2013-06-20 00:00:00+00:00,123.6,126.38,123.33,125.2178,28857406,123.6,126.38,123.33,125.2178,28857406,0.0,1.0
GLD,2013-06-21 00:00:00+00:00,125.05,125.57,124.46,125.16,16599624,125.05,125.57,124.46,125.16,16599624,0.0,1.0
GLD,2013-06-24 00:00:00+00:00,123.93,124.7,123.31,124.31,12748606,123.93,124.7,123.31,124.31,12748606,0.0,1.0
GLD,2013-06-25 00:00:00+00:00,123.47,123.9,122.88,123.65,9369177,123.47,123.9,122.88,123.65,9369177,0.0,1.0
GLD,2013-06-26 00:00:00+00:00,118.28,119.9,118.06,119.88,24684233,118.28,119.9,118.06,119.88,24684233,0.0,1.0
GLD,2013-06-27 00:00:00+00:00,115.94,119.51,115.65,119.1,29980250,115.94,119.51,115.65,119.1,29980250,0.0,1.0
GLD,2013-06-28 00:00:00+00:00,119.11,119.33,114.68,115.22,32979223,119.11,119.33,114.68,115.22,32979223,0.0,1.0
GLD,2013-07-01 00:00:00+00:00,121.13,121.95,119.38,119.94,15943221,121.13,121.95,119.38,119.94,15943221,0.0,1.0
GLD,2013-07-02 00:00:00+00:00,120.05,121.47,119.78,121.34,10548958,120.05,121.47,119.78,121.34,10548958,0.0,1.0
GLD,2013-07-03 00:00:00+00:00,120.74,121.77,120.54,120.7,6750238,120.74,121.77,120.54,120.7,6750238,0.0,1.0
GLD,2013-07-05 00:00:00+00:00,118.09,118.18,116.74,118.08,11592421,118.09,118.18,116.74,118.08,11592421,0.0,1.0
GLD,2013-07-08 00:00:00+00:00,119.51,119.66,118.93,119.09,8651946,119.51,119.66,118.93,119.09,8651946,0.0,1.0
GLD,2013-07-09 00:00:00+00:00,120.62,121.51,120.05,120.84,8201258,120.62,121.51,120.05,120.84,8201258,0.0,1.0
GLD,2013-07-10 00:00:00+00:00,120.95,122.35,120.59,121.15,14656135,120.95,122.35,120.59,121.15,14656135,0.0,1.0
GLD,2013-07-11 00:00:00+00:00,124.24,124.365,123.47,124.26,11278528,124.24,124.365,123.47,124.26,11278528,0.0,1.0
GLD,2013-07-12 00:00:00+00:00,124.13,124.3,123.32,123.52,6582783,124.13,124.3,123.32,123.52,6582783,0.0,1.0
GLD,2013-07-15 00:00:00+00:00,124.18,124.39,123.84,124.08,4131906,124.18,124.39,123.84,124.08,4131906,0.0,1.0
GLD,2013-07-16 00:00:00+00:00,124.89,125.21,124.33,124.76,5575959,124.89,125.21,124.33,124.76,5575959,0.0,1.0
GLD,2013-07-17 00:00:00+00:00,123.32,125.7,122.73,125.04,10876244,123.32,125.7,122.73,125.04,10876244,0.0,1.0
GLD,2013-07-18 00:00:00+00:00,124.01,124.52,123.78,124.11,6150827,124.01,124.52,123.78,124.11,6150827,0.0,1.0
GLD,2013-07-19 00:00:00+00:00,125.11,125.42,124.65,124.89,5767703,125.11,125.42,124.65,124.89,5767703,0.0,1.0
GLD,2013-07-22 00:00:00+00:00,128.84,129.46,127.59,127.65,10845510,128.84,129.46,127.59,127.65,10845510,0.0,1.0
GLD,2013-07-23 00:00:00+00:00,129.71,130.1399,128.35,128.7,8819682,129.71,130.1399,128.35,128.7,8819682,0.0,1.0
GLD,2013-07-24 00:00:00+00:00,127.48,129.3999,126.873,129.17,9961785,127.48,129.3999,126.873,129.17,9961785,0.0,1.0
GLD,2013-07-25 00:00:00+00:00,128.67,128.87,127.64,127.7,4702336,128.67,128.87,127.64,127.7,4702336,0.0,1.0
GLD,2013-07-26 00:00:00+00:00,128.78,128.97,126.78,128.11,6148476,128.78,128.97,126.78,128.11,6148476,0.0,1.0
GLD,2013-07-29 00:00:00+00:00,128.47,128.78,128.25,128.45,3554897,128.47,128.78,128.25,128.45,3554897,0.0,1.0
GLD,2013-07-30 00:00:00+00:00,128.12,128.31,127.22,127.95,4487696,128.12,128.31,127.22,127.95,4487696,0.0,1.0
GLD,2013-07-31 00:00:00+00:00,127.96,128.92,126.13,127.76,16015251,127.96,128.92,126.13,127.76,16015251,0.0,1.0
GLD,2013-08-01 00:00:00+00:00,126.61,127.89,126.33,127.84,10551050,126.61,127.89,126.33,127.84,10551050,0.0,1.0
GLD,2013-08-02 00:00:00+00:00,126.36,127.25,126.32,126.74,6453432,126.36,127.25,126.32,126.74,6453432,0.0,1.0
GLD,2013-08-05 00:00:00+00:00,125.7,126.64,125.34,126.51,4005180,125.7,126.64,125.34,126.51,4005180,0.0,1.0
GLD,2013-08-06 00:00:00+00:00,123.97,124.55,123.55,124.33,6017104,123.97,124.55,123.55,124.33,6017104,0.0,1.0
GLD,2013-08-07 00:00:00+00:00,124.15,124.6,123.85,124.0,5304729,124.15,124.6,123.85,124.0,5304729,0.0,1.0
GLD,2013-08-08 00:00:00+00:00,126.86,126.99,124.77,124.78,8653622,126.86,126.99,124.77,124.78,8653622,0.0,1.0
GLD,2013-08-09 00:00:00+00:00,126.86,127.27,126.3,126.51,6191969,126.86,127.27,126.3,126.51,6191969,0.0,1.0
GLD,2013-08-12 00:00:00+00:00,129.13,129.71,128.88,129.57,7414415,129.13,129.71,128.88,129.57,7414415,0.0,1.0
GLD,2013-08-13 00:00:00+00:00,127.74,128.6499,127.38,128.49,7336118,127.74,128.6499,127.38,128.49,7336118,0.0,1.0
GLD,2013-08-14 00:00:00+00:00,129.0,129.07,127.57,127.66,8700657,129.0,129.07,127.57,127.66,8700657,0.0,1.0
GLD,2013-08-15 00:00:00+00:00,131.69,132.36,127.98,128.06,17215303,131.69,132.36,127.98,128.06,17215303,0.0,1.0
GLD,2013-08-16 00:00:00+00:00,132.58,133.27,131.39,132.56,14435322,132.58,133.27,131.39,132.56,14435322,0.0,1.0
GLD,2013-08-19 00:00:00+00:00,132.01,132.5,131.59,132.33,8118408,132.01,132.5,131.59,132.33,8118408,0.0,1.0
GLD,2013-08-20 00:00:00+00:00,132.45,133.13,132.02,132.0345,7804205,132.45,133.13,132.02,132.0345,7804205,0.0,1.0
GLD,2013-08-21 00:00:00+00:00,132.07,133.23,131.51,131.74,10720160,132.07,133.23,131.51,131.74,10720160,0.0,1.0
GLD,2013-08-22 00:00:00+00:00,132.81,133.46,132.27,132.56,5741803,132.81,133.46,132.27,132.56,5741803,0.0,1.0
GLD,2013-08-23 00:00:00+00:00,134.9,135.24,132.5,132.58,11621948,134.9,135.24,132.5,132.58,11621948,0.0,1.0
GLD,2013-08-26 00:00:00+00:00,135.45,135.6,134.15,134.88,7685996,135.45,135.6,134.15,134.88,7685996,0.0,1.0
GLD,2013-08-27 00:00:00+00:00,136.75,137.55,136.52,136.94,11248825,136.75,137.55,136.52,136.94,11248825,0.0,1.0
GLD,2013-08-28 00:00:00+00:00,136.71,137.46,136.66,137.21,13650418,136.71,137.46,136.66,137.21,13650418,0.0,1.0
GLD,2013-08-29 00:00:00+00:00,135.87,136.55,135.42,136.12,7940577,135.87,136.55,135.42,136.12,7940577,0.0,1.0
GLD,2013-08-30 00:00:00+00:00,134.62,135.71,134.44,134.65,7698123,134.62,135.71,134.44,134.65,7698123,0.0,1.0
GLD,2013-09-03 00:00:00+00:00,136.42,136.789,135.025,135.46,8100663,136.42,136.789,135.025,135.46,8100663,0.0,1.0
GLD,2013-09-04 00:00:00+00:00,134.66,134.84,133.72,134.61,7784378,134.66,134.84,133.72,134.61,7784378,0.0,1.0
GLD,2013-09-05 00:00:00+00:00,132.2,134.35,131.8,134.13,11118578,132.2,134.35,131.8,134.13,11118578,0.0,1.0
GLD,2013-09-06 00:00:00+00:00,134.15,134.4,133.33,133.42,8448842,134.15,134.4,133.33,133.42,8448842,0.0,1.0
GLD,2013-09-09 00:00:00+00:00,133.91,134.32,133.67,134.13,5079726,133.91,134.32,133.67,134.13,5079726,0.0,1.0
GLD,2013-09-10 00:00:00+00:00,131.74,132.0,131.11,131.82,8432445,131.74,132.0,131.11,131.82,8432445,0.0,1.0
GLD,2013-09-11 00:00:00+00:00,131.7,131.81,131.26,131.58,5048208,131.7,131.81,131.26,131.58,5048208,0.0,1.0
GLD,2013-09-12 00:00:00+00:00,127.67,128.78,127.61,128.62,12933893,127.67,128.78,127.61,128.62,12933893,0.0,1.0
GLD,2013-09-13 00:00:00+00:00,127.82,127.96,126.21,127.16,12058670,127.82,127.96,126.21,127.16,12058670,0.0,1.0
GLD,2013-09-16 00:00:00+00:00,126.45,128.02,126.335,127.48,9982799,126.45,128.02,126.335,127.48,9982799,0.0,1.0
GLD,2013-09-17 00:00:00+00:00,126.5,126.99,126.11,126.81,8123304,126.5,126.99,126.11,126.81,8123304,0.0,1.0
GLD,2013-09-18 00:00:00+00:00,132.01,132.16,125.15,125.32,24807119,132.01,132.16,125.15,125.32,24807119,0.0,1.0
GLD,2013-09-19 00:00:00+00:00,131.75,132.78,131.22,132.0,14339052,131.75,132.78,131.22,132.0,14339052,0.0,1.0
GLD,2013-09-20 00:00:00+00:00,127.96,130.91,127.9,130.6,19418837,127.96,130.91,127.9,130.6,19418837,0.0,1.0
GLD,2013-09-23 00:00:00+00:00,127.55,128.44,127.33,127.52,7421818,127.55,128.44,127.33,127.52,7421818,0.0,1.0
GLD,2013-09-24 00:00:00+00:00,127.66,128.21,126.34,126.4,7349709,127.66,128.21,126.34,126.4,7349709,0.0,1.0
GLD,2013-09-25 00:00:00+00:00,128.79,129.21,127.52,127.57,7453621,128.79,129.21,127.52,127.57,7453621,0.0,1.0
GLD,2013-09-26 00:00:00+00:00,127.79,128.99,127.32,128.6097,9491371,127.79,128.99,127.32,128.6097,9491371,0.0,1.0
GLD,2013-09-27 00:00:00+00:00,128.97,129.58,128.84,128.86,7426781,128.97,129.58,128.84,128.86,7426781,0.0,1.0
GLD,2013-09-30 00:00:00+00:00,128.18,129.14,127.7,127.95,8979473,128.18,129.14,127.7,127.95,8979473,0.0,1.0
GLD,2013-10-01 00:00:00+00:00,124.59,125.26,123.81,125.25,16706123,124.59,125.26,123.81,125.25,16706123,0.0,1.0
GLD,2013-10-02 00:00:00+00:00,127.06,127.81,125.34,125.37,11994176,127.06,127.81,125.34,125.37,11994176,0.0,1.0
GLD,2013-10-03 00:00:00+00:00,127.18,127.69,126.22,126.77,11605023,127.18,127.69,126.22,126.77,11605023,0.0,1.0
GLD,2013-10-04 00:00:00+00:00,126.53,127.15,126.0,127.05,6923661,126.53,127.15,126.0,127.05,6923661,0.0,1.0
GLD,2013-10-07 00:00:00+00:00,127.64,128.33,127.12,127.25,6733028,127.64,128.33,127.12,127.25,6733028,0.0,1.0
GLD,2013-10-08 00:00:00+00:00,127.4,128.45,127.21,127.79,6989904,127.4,128.45,127.21,127.79,6989904,0.0,1.0
GLD,2013-10-09 00:00:00+00:00,126.11,126.89,124.97,126.21,10705582,126.11,126.89,124.97,126.21,10705582,0.0,1.0
GLD,2013-10-10 00:00:00+00:00,124.27,125.83,124.1,125.34,10509660,124.27,125.83,124.1,125.34,10509660,0.0,1.0
GLD,2013-10-11 00:00:00+00:00,122.6,122.81,121.85,122.37,15967801,122.6,122.81,121.85,122.37,15967801,0.0,1.0
GLD,2013-10-14 00:00:00+00:00,122.83,124.24,122.81,123.9,6115415,122.83,124.24,122.81,123.9,6115415,0.0,1.0
GLD,2013-10-15 00:00:00+00:00,123.73,124.36,122.22,122.28,8372589,123.73,124.36,122.22,122.28,8372589,0.0,1.0
GLD,2013-10-16 00:00:00+00:00,123.54,123.89,122.51,123.52,8523879,123.54,123.89,122.51,123.52,8523879,0.0,1.0
GLD,2013-10-17 00:00:00+00:00,127.42,127.86,126.81,127.01,11770228,127.42,127.86,126.81,127.01,11770228,0.0,1.0
GLD,2013-10-18 00:00:00+00:00,126.85,127.33,126.6,126.87,5342200,126.85,127.33,126.6,126.87,5342200,0.0,1.0
GLD,2013-10-21 00:00:00+00:00,126.98,127.3356,126.79,127.13,3374873,126.98,127.3356,126.79,127.13,3374873,0.0,1.0
GLD,2013-10-22 00:00:00+00:00,129.34,129.81,128.22,128.25,8849245,129.34,129.81,128.22,128.25,8849245,0.0,1.0
GLD,2013-10-23 00:00:00+00:00,128.69,129.09,128.35,128.55,5092215,128.69,129.09,128.35,128.55,5092215,0.0,1.0
GLD,2013-10-24 00:00:00+00:00,129.9,130.53,129.41,129.41,10221736,129.9,130.53,129.41,129.41,10221736,0.0,1.0
GLD,2013-10-25 00:00:00+00:00,130.46,130.92,129.46,129.53,8768115,130.46,130.92,129.46,129.53,8768115,0.0,1.0
GLD,2013-10-28 00:00:00+00:00,130.56,131.44,130.1,130.41,6807897,130.56,131.44,130.1,130.41,6807897,0.0,1.0
GLD,2013-10-29 00:00:00+00:00,129.77,130.59,129.57,130.1642,5332833,129.77,130.59,129.57,130.1642,5332833,0.0,1.0
GLD,2013-10-30 00:00:00+00:00,129.6,131.22,128.81,130.83,8875289,129.6,131.22,128.81,130.83,8875289,0.0,1.0
GLD,2013-10-31 00:00:00+00:00,127.74,128.49,127.3,128.04,7719254,127.74,128.49,127.3,128.04,7719254,0.0,1.0
GLD,2013-11-01 00:00:00+00:00,126.95,127.17,126.05,126.86,9566718,126.95,127.17,126.05,126.86,9566718,0.0,1.0
GLD,2013-11-04 00:00:00+00:00,126.81,127.52,126.74,127.18,3808997,126.81,127.52,126.74,127.18,3808997,0.0,1.0
GLD,2013-11-05 00:00:00+00:00,126.56,126.86,126.0,126.71,4941334,126.56,126.86,126.0,126.71,4941334,0.0,1.0
GLD,2013-11-06 00:00:00+00:00,127.2,127.36,126.92,127.11,3540263,127.2,127.36,126.92,127.11,3540263,0.0,1.0
GLD,2013-11-07 00:00:00+00:00,126.16,126.85,125.86,126.14,7700072,126.16,126.85,125.86,126.14,7700072,0.0,1.0
GLD,2013-11-08 00:00:00+00:00,124.279,124.46,123.62,124.46,8410721,124.279,124.46,123.62,124.46,8410721,0.0,1.0
GLD,2013-11-11 00:00:00+00:00,123.87,123.97,123.66,123.92,3252491,123.87,123.97,123.66,123.92,3252491,0.0,1.0
GLD,2013-11-12 00:00:00+00:00,122.45,123.87,121.7256,123.51,7694324,122.45,123.87,121.7256,123.51,7694324,0.0,1.0
GLD,2013-11-13 00:00:00+00:00,122.85,123.24,122.39,122.97,5943228,122.85,123.24,122.39,122.97,5943228,0.0,1.0
GLD,2013-11-14 00:00:00+00:00,124.27,124.91,123.88,123.92,7652117,124.27,124.91,123.88,123.92,7652117,0.0,1.0
GLD,2013-11-15 00:00:00+00:00,124.32,124.52,124.07,124.16,4664240,124.32,124.52,124.07,124.16,4664240,0.0,1.0
GLD,2013-11-18 00:00:00+00:00,122.9,123.96,122.55,123.7,6241279,122.9,123.96,122.55,123.7,6241279,0.0,1.0
GLD,2013-11-19 00:00:00+00:00,122.95,123.4,122.83,122.97,3666451,122.95,123.4,122.83,122.97,3666451,0.0,1.0
GLD,2013-11-20 00:00:00+00:00,120.12,122.44,119.76,121.67,14281010,120.12,122.44,119.76,121.67,14281010,0.0,1.0
GLD,2013-11-21 00:00:00+00:00,119.94,120.35,119.31,119.81,7562937,119.94,120.35,119.31,119.81,7562937,0.0,1.0
GLD,2013-11-22 00:00:00+00:00,119.92,120.4,119.82,120.24,6776461,119.92,120.4,119.82,120.24,6776461,0.0,1.0
GLD,2013-11-25 00:00:00+00:00,120.46,121.0,119.13,119.23,7271846,120.46,121.0,119.13,119.23,7271846,0.0,1.0
GLD,2013-11-26 00:00:00+00:00,119.82,120.4,119.59,119.84,9053320,119.82,120.4,119.59,119.84,9053320,0.0,1.0
GLD,2013-11-27 00:00:00+00:00,119.46,120.69,119.25,120.49,6144568,119.46,120.69,119.25,120.49,6144568,0.0,1.0
GLD,2013-11-29 00:00:00+00:00,120.7,121.05,120.62,120.67,2364671,120.7,121.05,120.62,120.67,2364671,0.0,1.0
GLD,2013-12-02 00:00:00+00:00,117.58,119.29,117.5,119.2,10297128,117.58,119.29,117.5,119.2,10297128,0.0,1.0
GLD,2013-12-03 00:00:00+00:00,117.96,118.31,117.23,117.58,7004847,117.96,118.31,117.23,117.58,7004847,0.0,1.0
GLD,2013-12-04 00:00:00+00:00,119.96,120.76,118.16,118.33,9110691,119.96,120.76,118.16,118.33,9110691,0.0,1.0
GLD,2013-12-05 00:00:00+00:00,118.3,119.24,117.41,118.2,10254676,118.3,119.24,117.41,118.2,10254676,0.0,1.0
GLD,2013-12-06 00:00:00+00:00,118.55,119.26,118.01,118.86,7910040,118.55,119.26,118.01,118.86,7910040,0.0,1.0
GLD,2013-12-09 00:00:00+00:00,119.72,119.92,118.9496,118.99,5510392,119.72,119.92,118.9496,118.99,5510392,0.0,1.0
GLD,2013-12-10 00:00:00+00:00,121.82,122.32,121.47,122.14,9164469,121.82,122.32,121.47,122.14,9164469,0.0,1.0
GLD,2013-12-11 00:00:00+00:00,120.86,121.81,120.76,121.49,9934908,120.86,121.81,120.76,121.49,9934908,0.0,1.0
GLD,2013-12-12 00:00:00+00:00,118.29,118.82,118.03,118.61,8810811,118.29,118.82,118.03,118.61,8810811,0.0,1.0
GLD,2013-12-13 00:00:00+00:00,119.38,119.49,118.761,118.89,6484891,119.38,119.49,118.761,118.89,6484891,0.0,1.0
GLD,2013-12-16 00:00:00+00:00,119.69,120.77,118.97,119.26,8193324,119.69,120.77,118.97,119.26,8193324,0.0,1.0
GLD,2013-12-17 00:00:00+00:00,118.65,119.9001,118.37,118.96,8589144,118.65,119.9001,118.37,118.96,8589144,0.0,1.0
GLD,2013-12-18 00:00:00+00:00,117.61,120.05,117.29,119.0,16265046,117.61,120.05,117.29,119.0,16265046,0.0,1.0
GLD,2013-12-19 00:00:00+00:00,114.82,116.06,114.5,115.97,15984757,114.82,116.06,114.5,115.97,15984757,0.0,1.0
GLD,2013-12-20 00:00:00+00:00,115.94,116.469,115.06,115.37,14697716,115.94,116.469,115.06,115.37,14697716,0.0,1.0
GLD,2013-12-23 00:00:00+00:00,115.57,116.12,115.43,115.61,6244146,115.57,116.12,115.43,115.61,6244146,0.0,1.0
GLD,2013-12-24 00:00:00+00:00,116.1,116.29,115.71,115.79,3353940,116.1,116.29,115.71,115.79,3353940,0.0,1.0
GLD,2013-12-26 00:00:00+00:00,116.74,117.23,116.65,117.23,3868528,116.74,117.23,116.65,117.23,3868528,0.0,1.0
GLD,2013-12-27 00:00:00+00:00,117.12,117.38,116.85,117.31,4207991,117.12,117.38,116.85,117.31,4207991,0.0,1.0
GLD,2013-12-30 00:00:00+00:00,115.39,116.4,115.18,116.37,6713023,115.39,116.4,115.18,116.37,6713023,0.0,1.0
GLD,2013-12-31 00:00:00+00:00,116.12,117.13,114.46,114.61,12838233,116.12,117.13,114.46,114.61,12838233,0.0,1.0
GLD,2014-01-02 00:00:00+00:00,118.0,118.73,117.75,117.93,7570508,118.0,118.73,117.75,117.93,7570508,0.0,1.0
GLD,2014-01-03 00:00:00+00:00,119.29,119.62,118.59,118.64,5879119,119.29,119.62,118.59,118.64,5879119,0.0,1.0
GLD,2014-01-06 00:00:00+00:00,119.5,120.39,117.11,119.76,10107731,119.5,120.39,117.11,119.76,10107731,0.0,1.0
GLD,2014-01-07 00:00:00+00:00,118.82,118.92,118.1301,118.46,6435823,118.82,118.92,118.1301,118.46,6435823,0.0,1.0
GLD,2014-01-08 00:00:00+00:00,118.12,118.52,117.5,117.99,7432317,118.12,118.52,117.5,117.99,7432317,0.0,1.0
GLD,2014-01-09 00:00:00+00:00,118.46,118.69,117.99,118.11,3972991,118.46,118.69,117.99,118.11,3972991,0.0,1.0
GLD,2014-01-10 00:00:00+00:00,120.26,120.43,119.58,119.72,7994809,120.26,120.43,119.58,119.72,7994809,0.0,1.0
GLD,2014-01-13 00:00:00+00:00,121.02,121.04,120.2,120.27,5877632,121.02,121.04,120.2,120.27,5877632,0.0,1.0
GLD,2014-01-14 00:00:00+00:00,119.89,121.06,119.72,120.54,7506301,119.89,121.06,119.72,120.54,7506301,0.0,1.0
GLD,2014-01-15 00:00:00+00:00,119.66,119.8099,119.1126,119.19,5476409,119.66,119.8099,119.1126,119.19,5476409,0.0,1.0
GLD,2014-01-16 00:00:00+00:00,119.79,119.96,119.57,119.84,3950105,119.79,119.96,119.57,119.84,3950105,0.0,1.0
GLD,2014-01-17 00:00:00+00:00,120.93,121.02,120.2,120.35,7926430,120.93,121.02,120.2,120.35,7926430,0.0,1.0
GLD,2014-01-21 00:00:00+00:00,119.7,119.97,119.23,119.23,6765085,119.7,119.97,119.23,119.23,6765085,0.0,1.0
GLD,2014-01-22 00:00:00+00:00,119.19,119.768,119.17,119.65,4898314,119.19,119.768,119.17,119.65,4898314,0.0,1.0
GLD,2014-01-23 00:00:00+00:00,121.79,122.02,120.97,120.97,11038741,121.79,122.02,120.97,120.97,11038741,0.0,1.0
